path,url,topic,source_pdf,duration,sentence,sentence_rus,flag
sound_0000641.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000641.mp3,"65. Ч.21. Экзамен, зачет, конкурс","65_Ч_21_22_Экзамен,_зачет,_конкурс_Каникулы.pdf",2.53,"Арфӕ дын кӕнын, экзамен хорз кӕй радтай, уый тыххӕй.",Поздравляю тебя с успешной сдачей экзамена.,-
sound_0000642.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000642.mp3,"65. Ч.21. Экзамен, зачет, конкурс","65_Ч_21_22_Экзамен,_зачет,_конкурс_Каникулы.pdf",9.54,Стыр конкурс и филологон факультетмӕ?,Большой конкурс на филологический факультет?,-
sound_0000643.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000643.mp3,"65. Ч.21. Экзамен, зачет, конкурс","65_Ч_21_22_Экзамен,_зачет,_конкурс_Каникулы.pdf",4.15,стыр конкурс ис.,большой конкурс.,-
sound_0000644.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000644.mp3,"65. Ч.21. Экзамен, зачет, конкурс","65_Ч_21_22_Экзамен,_зачет,_конкурс_Каникулы.pdf",31.88,гыццыл конкурс ис.,небольшой конкурс.,очень длинный — проверить
sound_0000645.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000645.mp3,65. Ч.22. Каникулы,"65_Ч_21_22_Экзамен,_зачет,_конкурс_Каникулы.pdf",2.37,Кӕд уӕм райдайдзысты каникултӕ?,Когда у вас начнутся каникулы?,-
sound_0000646.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000646.mp3,65. Ч.22. Каникулы,"65_Ч_21_22_Экзамен,_зачет,_конкурс_Каникулы.pdf",2.09,Цас уыдызсты уӕ каникултӕ?,Сколько времени будут ваши каникулы?,-
sound_0000647.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000647.mp3,65. Ч.22. Каникулы,"65_Ч_21_22_Экзамен,_зачет,_конкурс_Каникулы.pdf",1.74,Кӕм ӕр витыс дӕ каникултӕ?,Где ты проводишь каникулы?,-
sound_0000648.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000648.mp3,65. Ч.22. Каникулы,"65_Ч_21_22_Экзамен,_зачет,_конкурс_Каникулы.pdf",3.35,Куыд авитынмӕ хъавыс дӕ каникултӕ?,Как ты думаешь провести каникулы?,-
sound_0000649.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000649.mp3,65. Ч.22. Каникулы,"65_Ч_21_22_Экзамен,_зачет,_конкурс_Каникулы.pdf",7.55,Ӕз каникулты рӕстӕджы ацӕудзынӕн Мӕскуымӕ.,Я во время каникул поеду в Москву.,-
,,65. Ч.23. Детский сад,,0.0,сад,65. Ч.23. Детский,не удалось выровнять — нарезать вручную
sound_0000650.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000650.mp3,65. Ч.23. Детский сад,,1.45,Сывӕлллӕты цӕхӕрадон уӕм ис?,У вас есть детский сад?,-
sound_0000651.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000651.mp3,65. Ч.23. Детский сад,,1.18,Цал аздзыдӕй исынц сывӕллӕтты цӕхӕрадонмӕ?,С какого возраста принимают в детсад?,-
sound_0000652.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000652.mp3,65. Ч.23. Детский сад,,4.23,Мӕ сывӕллон йӕхи куыд дары?,Как ведет себя мой ребенок?,-
sound_0000653.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000653.mp3,65. Ч.23. Детский сад,,19.53,Сымах тынг зӕрдиагӕй кӕсут нӕ сывӕллӕттӕм.,Вы очень внимательны к нашим детям.,-
sound_0000654.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000654.mp3,65. Ч.23. Детский сад,,3.72,Сымах тынг зӕрдиагӕй нӕ кӕсут нӕ сывӕллттӕм.,Вы не очень внимательны к нашим детям.,-
,,65. Ч.24. Курсы,65. Ч.23-24. Детский сад. Курсы.pdf,0.0,Уӕ институты экзаментӕм цӕттӕгӕнӕн курсытӕ ис?,Есть ли при вашем институте подготовительные курсы?,нет осетинского аудио — проверить
sound_0000655.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000655.mp3,65. Ч.24. Курсы,65. Ч.23-24. Детский сад. Курсы.pdf,31.05,Ӕз ахуыр кӕнын…,Я учусь…,очень длинный — проверить
sound_0000656.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000656.mp3,65. Ч.24. Курсы,65. Ч.23-24. Детский сад. Курсы.pdf,3.02,офисты кусджытӕ цӕттӕгӕнӕн курсыты.,на курсах по подготовке офисных работников.,-
sound_0000657.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000657.mp3,65. Ч.24. Курсы,65. Ч.23-24. Детский сад. Курсы.pdf,5.06,персоналон компьютерты оператортӕ цӕттӕгӕнӕн курсыты.,на курсах по подготовке операторов персональных компьютеров.,-
,,65. Ч.25. Библиотека,65_Ч_25_26_Библиотека_Читальный_зал.pdf,0.0,Хъӕздыг у уӕ библиотекӕ?,Богатая у вас библиотека?,нет осетинского аудио — проверить
sound_0000658.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000658.mp3,65. Ч.25. Библиотека,65_Ч_25_26_Библиотека_Читальный_зал.pdf,0.82,Цал чиныджы ис уӕ библиотекӕйы?,Сколько книг в вашей библиотеке?,-
sound_0000659.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000659.mp3,65. Ч.25. Библиотека,65_Ч_25_26_Библиотека_Читальный_зал.pdf,3.12,Ирон фысджыты уацмыстӕй цытӕис уӕ библиотекӕйы?,Какие произведения осетинских писателей есть в библиотеке?,-
sound_0000660.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000660.mp3,65. Ч.25. Библиотека,65_Ч_25_26_Библиотека_Читальный_зал.pdf,0.74,Къуырийы ӕмгъуыдмӕ уӕм ис чиныг райсӕн?,Можно у вас получить книгу на неделю?,-
sound_0000661.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000661.mp3,65. Ч.25. Библиотека,65_Ч_25_26_Библиотека_Читальный_зал.pdf,3.75,Дыууӕ къуырийы ӕмгъуыдмӕ уӕм ис чиныг райсӕн?,Можно у вас получить книгу на две недели?,-
sound_0000662.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000662.mp3,65. Ч.25. Библиотека,65_Ч_25_26_Библиотека_Читальный_зал.pdf,12.31,Мӕн хъӕуы Пуш кины уацмыс «Евгений Онегин».,Мне нужно произведение Пушкина «Евгений Онегин».,-
sound_0000663.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000663.mp3,65. Ч.26. Читальня,65_Ч_25_26_Библиотека_Читальный_зал.pdf,0.8,Кӕсӕндон кӕм и?,Где читальня?,-
sound_0000664.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000664.mp3,65. Ч.26. Читальня,65_Ч_25_26_Библиотека_Читальный_зал.pdf,0.83,Кӕцы сахӕтты фӕкусы кӕсӕн зал?,В какие часы работает читальный зал?,-
sound_0000665.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000665.mp3,65. Ч.26. Читальня,65_Ч_25_26_Библиотека_Читальный_зал.pdf,2.86,Газет «Рӕстдзинад»-ы ацы азы подшивкӕ-ма мын авӕр.,Дай мне подшивку газеты «Растдзинад» за этот год.,-
sound_0000666.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000666.mp3,65. Ч.26. Читальня,65_Ч_25_26_Библиотека_Читальный_зал.pdf,6.42,Журнал «Мах дуджы» фароны подшивкӕ-ма мын авӕр.,Дай мне подшивку журнала «Мах Дуг» за прошлый год.,-
sound_0000667.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000667.mp3,66. Ч.1. Аптека. Лекарства,"66. Ч.1. Аптека, лекарство.pdf",7.23,ОБСЛУЖИВАНИЕ лекарство,"66. МЕДИЦИНСКОЕ Ч.1. Аптека,",⚠ распознан как русский — на проверку
sound_0000668.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000668.mp3,66. Ч.1. Аптека. Лекарства,"66. Ч.1. Аптека, лекарство.pdf",1.86,сӕрнизы хос.,средство от головной боли.,-
sound_0000669.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000669.mp3,66. Ч.1. Аптека. Лекарства,"66. Ч.1. Аптека, лекарство.pdf",0.52,бӕмбӕг,вата.,-
sound_0000670.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000670.mp3,66. Ч.1. Аптека. Лекарства,"66. Ч.1. Аптека, лекарство.pdf",0.21,тӕвдбарӕн.,термометр.,очень короткий — проверить
sound_0000671.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000671.mp3,66. Ч.1. Аптека. Лекарства,"66. Ч.1. Аптека, лекарство.pdf",3.5,Куыд нуазгӕ у уыцы хос хос?,Как принимать то лекарство?,-
sound_0000672.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000672.mp3,66. Ч.1. Аптека. Лекарства,"66. Ч.1. Аптека, лекарство.pdf",0.51,иугай порошокгай.,по одному порошку.,-
sound_0000673.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000673.mp3,66. Ч.1. Аптека. Лекарства,"66. Ч.1. Аптека, лекарство.pdf",0.53,дӕсгай ӕртахгай.,по десять капель.,⚠ распознан как русский — на проверку
sound_0000674.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000674.mp3,66. Ч.1. Аптека. Лекарства,"66. Ч.1. Аптека, лекарство.pdf",0.78,хӕрды размӕ.,перед едой.,-
sound_0000675.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000675.mp3,66. Ч.1. Аптека. Лекарства,"66. Ч.1. Аптека, лекарство.pdf",2.66,хӕрды фӕстӕ.,после еды.,-
sound_0000676.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000676.mp3,66. Ч.1. Аптека. Лекарства,"66. Ч.1. Аптека, лекарство.pdf",0.74,иугай цайцымӕн уидыгӕй.,по одной чайной ложке.,-
sound_0000677.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000677.mp3,66. Ч.1. Аптека. Лекарства,"66. Ч.1. Аптека, лекарство.pdf",2.68,Ацы рецептмӕ гӕсгӕ мын хос скӕн.,Прими заказ по этому рецепту.,-
sound_0000678.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000678.mp3,66. Ч.1. Аптека. Лекарства,"66. Ч.1. Аптека, лекарство.pdf",1.25,Цас бафидын хъӕуы?,Сколько нужно уплатить?,-
sound_0000679.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000679.mp3,66. Ч.2. Болезнь,66. Ч.2.  Болезнь.pdf,1.1,Ӕз рынчын дӕн.,Я болен.,-
sound_0000680.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000680.mp3,66. Ч.2. Болезнь,66. Ч.2.  Болезнь.pdf,1.22,Уый рынчын у.,Он болен.,-
sound_0000681.mp3,https://github.com/eduardgagite/nosu-task/blob/main/sound/sound_0000681.mp3,66. Ч.2. Болезнь,66. Ч.2.  Болезнь.pdf,1.2,Ӕз ныр цалдӕр боны мӕ чемы нӕ дӕн.,Я уже несколько дней себя плохо чувствую.,-
